transaction_id,account_id,transaction_amount,avg_daily_amount,transaction_time,recipient_id,is_known_contact,destination_country,account_type,declared_income,prior_risk_score,transactions_last_hour
TX302,1302,44000000,440000,07:35,6002,TRUE,Panama,Personal,9000000,0.21,20
TX303,1303,178000000,1068000,15:38,5005,FALSE,United Arab Emirates (UAE),Personal,7000000,0.91,9
TX304,1304,39000000,741000,12:07,6005,FALSE,Lebanon,Business,18000000,0.58,11
TX305,1305,196000000,2940000,20:03,2008,TRUE,Kenya,Business,16000000,0.60,14
TX306,1306,95000000,1235000,08:36,7009,TRUE,North Korea,Business,18000000,0.03,4
TX307,1307,130000000,1300000,02:57,9009,TRUE,Syria,Personal,9500000,0.77,2
TX308,1308,64000000,512000,15:43,10004,TRUE,Lebanon,Personal,2000000,0.13,15
TX309,1309,64000000,896000,23:30,6007,FALSE,Panama,Business,7500000,0.63,17
TX310,1310,25000000,175000,19:37,9009,FALSE,Indonesia,Business,11000000,0.86,3
TX311,1311,46000000,782000,18:02,2008,FALSE,Syria,Business,9500000,0.34,13
TX312,1312,64000000,1088000,16:34,4003,TRUE,South Africa,Personal,5000000,0.64,3
TX313,1313,165000000,2475000,02:14,7001,FALSE,Singapore,Business,9000000,0.97,11
TX314,1314,71000000,852000,20:38,5005,FALSE,Pakistan,Personal,9000000,0.35,4
TX315,1315,190000000,2660000,12:58,5003,FALSE,United Arab Emirates (UAE),Business,14500000,0.84,12
TX316,1316,52000000,468000,10:00,3003,TRUE,Philippines,Business,15500000,0.57,0
TX317,1317,100000000,1200000,16:19,2003,FALSE,North Korea,Business,3000000,0.40,4
TX318,1318,70000000,700000,13:29,10007,TRUE,Brazil,Personal,15500000,0.47,2
TX319,1319,52000000,936000,19:54,3004,FALSE,Russia,Personal,3000000,0.81,0
TX320,1320,2000000,16000,07:40,7005,TRUE,Pakistan,Business,4000000,0.86,7
TX321,1321,79000000,1501000,01:17,9008,FALSE,North Korea,Personal,11500000,0.54,19
TX322,1322,118000000,1180000,06:03,6009,TRUE,Lebanon,Personal,8000000,0.97,6
TX323,1323,26000000,208000,03:42,10001,TRUE,Russia,Business,7500000,0.83,2
TX324,1324,18000000,144000,01:14,6008,TRUE,India,Business,6000000,0.05,14
TX325,1325,84000000,672000,20:44,5008,TRUE,Lebanon,Business,5500000,0.60,15
TX326,1326,54000000,1026000,14:54,9006,TRUE,Nigeria,Personal,13500000,0.15,2
TX327,1327,135000000,2565000,10:32,6001,FALSE,Panama,Business,17000000,0.61,14
TX328,1328,91000000,1820000,04:29,9008,FALSE,Malaysia,Business,13500000,0.96,20
TX329,1329,72000000,864000,04:12,6002,FALSE,Myanmar,Personal,10000000,0.98,2
TX330,1330,139000000,1251000,00:24,7005,TRUE,Russia,Business,2000000,0.67,18
TX331,1331,49000000,294000,05:36,5001,TRUE,Afghanistan,Business,4500000,0.22,11
TX332,1332,165000000,1650000,20:03,10009,TRUE,North Korea,Personal,8500000,0.56,6
TX333,1333,184000000,920000,01:52,2006,TRUE,Russia,Business,4500000,0.92,11
TX334,1334,16000000,272000,03:24,5001,TRUE,Afghanistan,Business,1500000,0.96,9
TX335,1335,161000000,966000,11:01,7006,FALSE,New Zealand,Business,9000000,0.06,1
TX336,1336,184000000,3312000,15:58,5003,FALSE,Cayman Islands,Personal,1500000,0.76,2
TX337,1337,183000000,3294000,22:13,9001,TRUE,Nigeria,Personal,15000000,0.08,10
TX338,1338,144000000,1872000,08:23,4003,FALSE,Nigeria,Business,3000000,0.65,14
TX339,1339,67000000,1340000,19:12,6005,TRUE,Panama,Personal,15000000,0.77,7
TX340,1340,170000000,2380000,12:10,8009,TRUE,Lebanon,Business,14000000,0.78,10
TX341,1341,133000000,2660000,03:32,8001,TRUE,Cayman Islands,Personal,14000000,0.16,14
TX342,1342,123000000,1476000,13:53,3001,FALSE,Nigeria,Business,4500000,0.35,6
TX343,1343,157000000,2669000,16:50,9008,FALSE,Afghanistan,Personal,18500000,0.93,15
TX344,1344,114000000,1482000,04:10,10003,TRUE,North Korea,Business,8000000,0.81,17
TX345,1345,40000000,560000,08:50,7009,FALSE,Panama,Business,2500000,0.06,4
TX346,1346,77000000,1001000,16:57,7001,FALSE,North Korea,Personal,19000000,0.92,9
TX347,1347,146000000,2190000,16:47,10007,TRUE,United Arab Emirates (UAE),Business,15500000,0.55,19
TX348,1348,150000000,2700000,05:00,6005,FALSE,Cayman Islands,Business,1500000,0.12,7
TX349,1349,108000000,1080000,01:16,4006,TRUE,Panama,Business,19500000,0.77,6
TX350,1350,200000000,2400000,11:43,8008,FALSE,Cayman Islands,Business,2500000,0.06,6
TX351,1351,163000000,1141000,12:00,4005,TRUE,United Arab Emirates (UAE),Business,14500000,0.01,7
TX352,1352,55000000,990000,11:00,5002,TRUE,Panama,Business,5500000,0.62,11
TX353,1353,22000000,264000,08:24,6002,FALSE,India,Personal,11500000,0.44,13
TX354,1354,108000000,1620000,17:55,6009,TRUE,India,Business,12500000,0.63,1
TX355,1355,156000000,936000,23:11,3007,TRUE,Indonesia,Business,12000000,0.32,20
TX356,1356,20000000,320000,22:38,8001,FALSE,North Korea,Business,3000000,0.25,17
TX357,1357,50000000,550000,12:35,6008,FALSE,North Korea,Personal,4500000,0.27,16
TX358,1358,2000000,34000,23:48,2005,FALSE,United Arab Emirates (UAE),Personal,19500000,0.70,13
TX359,1359,27000000,216000,21:26,4003,TRUE,Indonesia,Personal,10500000,0.35,14
TX360,1360,49000000,833000,19:50,8001,FALSE,Venezuela,Personal,16500000,0.48,17
TX361,1361,160000000,2400000,13:11,6009,FALSE,Pakistan,Personal,11500000,0.61,1
TX362,1362,85000000,765000,21:29,7005,TRUE,Iran,Business,15500000,0.54,20
TX363,1363,58000000,638000,19:58,9008,TRUE,Nigeria,Business,13500000,0.30,13
TX364,1364,16000000,160000,20:39,9006,FALSE,United Arab Emirates (UAE),Personal,10000000,0.31,10
TX365,1365,30000000,600000,22:22,5009,FALSE,India,Business,2000000,0.72,12
TX366,1366,178000000,3204000,04:42,6007,TRUE,Syria,Personal,11000000,0.41,0
TX367,1367,100000000,1900000,19:03,9001,FALSE,Syria,Personal,5500000,0.49,2
TX368,1368,163000000,3260000,05:15,6002,TRUE,Iran,Business,14000000,0.52,9
TX369,1369,87000000,1218000,16:44,6003,FALSE,North Korea,Personal,10000000,0.07,6
TX370,1370,168000000,2520000,09:17,4006,TRUE,Nigeria,Business,16000000,0.44,6
TX371,1371,20000000,240000,11:14,7002,FALSE,Pakistan,Business,10000000,0.92,19
TX372,1372,141000000,1974000,16:48,2007,FALSE,North Korea,Personal,12000000,0.87,2
TX373,1373,178000000,1602000,05:32,3004,TRUE,North Korea,Business,12000000,0.00,18
TX374,1374,92000000,1656000,13:52,5009,FALSE,Brazil,Personal,13500000,0.01,9
TX375,1375,2000000,38000,13:36,3008,TRUE,Sweden,Personal,18000000,0.80,3
TX376,1376,17000000,272000,20:49,9001,FALSE,North Korea,Business,12500000,0.46,17
TX377,1377,35000000,525000,04:53,7008,TRUE,Panama,Business,11500000,0.58,14
TX378,1378,8000000,104000,00:04,10006,FALSE,United Arab Emirates (UAE),Business,8500000,0.46,1
TX379,1379,109000000,1635000,01:10,4006,FALSE,Zimbabwe,Personal,11000000,0.59,0
TX380,1380,29000000,174000,20:49,9006,FALSE,United Arab Emirates (UAE),Personal,18500000,0.27,10
TX381,1381,170000000,2380000,10:58,4008,FALSE,United Arab Emirates (UAE),Business,10000000,0.91,1
TX382,1382,77000000,770000,11:27,9005,FALSE,Pakistan,Personal,7000000,0.05,6
TX383,1383,134000000,804000,11:05,7009,FALSE,Russia,Business,3000000,0.64,4
TX384,1384,139000000,834000,22:20,7002,FALSE,Zimbabwe,Business,20000000,0.06,2
TX385,1385,124000000,2356000,18:09,8001,TRUE,Panama,Personal,18000000,0.76,6
TX386,1386,3000000,60000,05:22,3002,TRUE,Lebanon,Personal,3500000,0.56,7
TX387,1387,116000000,1624000,13:47,3003,TRUE,Afghanistan,Personal,12000000,0.38,15
TX388,1388,146000000,1168000,13:43,8005,TRUE,Zimbabwe,Business,3000000,0.57,14
TX389,1389,156000000,936000,11:50,8001,FALSE,Indonesia,Business,18500000,0.41,11
TX390,1390,182000000,2366000,02:39,8003,TRUE,Zimbabwe,Business,11000000,0.25,12
TX391,1391,79000000,1027000,11:11,5003,TRUE,United Arab Emirates (UAE),Business,14500000,0.74,6
TX392,1392,150000000,2550000,07:18,10001,FALSE,Iran,Personal,16500000,0.44,0
TX393,1393,75000000,750000,15:02,8003,TRUE,Russia,Business,8500000,0.54,9
TX394,1394,128000000,2304000,07:42,6005,TRUE,Panama,Personal,14500000,0.62,20
TX395,1395,154000000,2310000,14:09,6005,FALSE,Myanmar,Business,7000000,0.76,7
TX396,1396,135000000,1890000,19:34,3006,TRUE,Thailand,Personal,11000000,0.52,18
TX397,1397,170000000,3400000,19:00,2009,TRUE,Myanmar,Business,11000000,0.72,9
TX398,1398,124000000,2480000,02:41,10002,TRUE,Syria,Business,1500000,0.09,19
TX399,1399,112000000,1904000,15:26,3006,FALSE,Syria,Personal,12500000,0.01,17
TX400,1400,34000000,306000,10:07,5008,FALSE,Iran,Personal,11000000,0.61,2
TX401,1401,19000000,380000,16:56,8004,FALSE,Turkey,Personal,6000000,0.65,18
TX402,1402,81000000,1134000,12:34,6003,FALSE,North Korea,Personal,15000000,1.00,14
TX403,1403,170000000,2890000,04:12,5009,TRUE,Panama,Personal,14000000,0.43,9
TX404,1404,11000000,209000,23:58,7009,TRUE,Nigeria,Personal,18000000,0.26,1
TX405,1405,184000000,1288000,22:28,3003,TRUE,Nigeria,Personal,7500000,0.59,16
TX406,1406,119000000,595000,19:08,3007,TRUE,Myanmar,Personal,5500000,0.83,4
TX407,1407,199000000,3582000,16:55,8004,FALSE,Nigeria,Business,3000000,0.96,0
TX408,1408,163000000,1630000,19:14,7002,TRUE,Russia,Personal,5500000,0.84,16
TX409,1409,195000000,3120000,06:07,4002,TRUE,United Arab Emirates (UAE),Personal,4000000,0.81,14
TX410,1410,81000000,1215000,16:16,9009,FALSE,Afghanistan,Business,17000000,0.33,13
TX411,1411,29000000,203000,18:35,3002,TRUE,Iran,Business,11500000,0.31,12
TX412,1412,77000000,1078000,20:23,9006,TRUE,Myanmar,Personal,10500000,0.94,2
TX413,1413,73000000,1460000,12:53,6006,TRUE,Pakistan,Business,10500000,0.46,14
TX414,1414,11000000,121000,22:57,4004,TRUE,Myanmar,Personal,11000000,0.02,16
TX415,1415,70000000,1120000,10:50,2004,TRUE,Myanmar,Business,19500000,0.81,16
TX416,1416,20000000,320000,13:37,4006,FALSE,India,Business,5000000,0.76,15
TX417,1417,71000000,710000,11:39,9005,FALSE,Cayman Islands,Personal,18000000,0.44,9
TX418,1418,92000000,552000,08:02,4006,FALSE,Turkey,Business,2000000,0.37,15
TX419,1419,50000000,500000,02:50,10003,TRUE,Syria,Personal,8000000,0.95,0
TX420,1420,147000000,1764000,20:15,3009,TRUE,Russia,Business,11500000,0.61,8
TX421,1421,65000000,585000,22:03,9004,TRUE,Cayman Islands,Personal,3500000,0.65,15
TX422,1422,137000000,959000,04:55,7007,FALSE,North Korea,Personal,9500000,0.45,8
TX423,1423,42000000,252000,07:58,3003,FALSE,Iran,Personal,11500000,0.48,4
TX424,1424,19000000,228000,18:45,7005,TRUE,Syria,Business,13500000,0.31,10
TX425,1425,151000000,906000,08:20,6007,FALSE,Syria,Business,18000000,0.64,8
TX426,1426,36000000,180000,20:05,6009,TRUE,Panama,Personal,9500000,0.47,11
TX427,1427,103000000,1648000,10:24,9003,TRUE,Indonesia,Business,5500000,0.10,4
TX428,1428,164000000,1312000,10:58,3007,FALSE,Philippines,Personal,10000000,0.42,8
TX429,1429,145000000,2755000,23:07,3008,FALSE,Pakistan,Personal,12000000,0.60,1
TX430,1430,175000000,1400000,09:19,4002,FALSE,Nigeria,Personal,2000000,0.66,20
TX431,1431,145000000,1160000,23:42,7009,FALSE,Singapore,Business,9500000,0.74,14
TX432,1432,115000000,1150000,03:27,3002,FALSE,Myanmar,Personal,8000000,0.81,16
TX433,1433,104000000,1560000,23:00,6009,FALSE,Iran,Business,15000000,0.09,20
TX434,1434,18000000,306000,14:35,6003,TRUE,Myanmar,Business,11000000,0.64,11
TX435,1435,184000000,3496000,19:02,6006,TRUE,Afghanistan,Business,15500000,0.52,14
TX436,1436,56000000,1120000,05:16,5006,TRUE,North Korea,Personal,7500000,0.60,6
TX437,1437,11000000,143000,21:17,2005,FALSE,Iran,Personal,20000000,0.43,12
TX438,1438,35000000,245000,07:13,7004,FALSE,Zimbabwe,Business,9500000,0.32,2
TX439,1439,63000000,819000,10:24,7005,FALSE,Nigeria,Business,7000000,0.98,17
TX440,1440,91000000,1183000,16:10,8006,FALSE,Syria,Personal,13000000,0.81,18
TX441,1441,45000000,225000,03:51,4003,FALSE,Lebanon,Personal,8000000,0.57,19
TX442,1442,32000000,576000,08:16,2004,TRUE,Sweden,Personal,2000000,0.43,10
TX443,1443,144000000,2736000,21:17,6007,TRUE,Cayman Islands,Personal,13500000,0.33,15
TX444,1444,38000000,304000,02:56,10002,FALSE,Lebanon,Business,17500000,0.12,1
TX445,1445,171000000,1197000,05:13,7004,TRUE,Pakistan,Personal,7500000,0.11,4
TX446,1446,66000000,462000,05:16,7009,TRUE,Panama,Personal,18500000,0.80,8
TX447,1447,5000000,55000,04:13,2008,TRUE,Brazil,Personal,7000000,0.73,7
TX448,1448,57000000,1140000,15:04,2003,TRUE,Iran,Personal,4000000,0.90,20
TX449,1449,123000000,1968000,08:19,5006,TRUE,United Arab Emirates (UAE),Personal,20000000,0.26,8
TX450,1450,56000000,1008000,06:55,9006,TRUE,Syria,Personal,4500000,0.23,16
TX451,1451,101000000,1919000,00:32,9001,FALSE,Pakistan,Business,8000000,0.64,3
TX452,1452,79000000,395000,05:52,3006,FALSE,Afghanistan,Business,13500000,0.99,19
TX453,1453,145000000,1015000,00:36,10004,TRUE,Afghanistan,Personal,16000000,0.05,1
TX454,1454,130000000,2080000,04:36,7005,TRUE,India,Personal,9000000,0.60,3
TX455,1455,55000000,605000,05:11,4003,FALSE,United Arab Emirates (UAE),Business,2500000,0.56,14
TX456,1456,91000000,1729000,08:39,5002,TRUE,Venezuela,Personal,7000000,0.50,12
TX457,1457,117000000,1521000,17:04,3004,FALSE,Nigeria,Business,4500000,0.96,4
TX458,1458,49000000,343000,13:16,4009,TRUE,Germany,Personal,2000000,0.37,4
TX459,1459,175000000,875000,05:11,10002,FALSE,Kenya,Personal,4000000,0.17,3
TX460,1460,74000000,518000,06:15,7009,FALSE,Lebanon,Business,2500000,0.87,14
TX461,1461,33000000,198000,08:20,8007,TRUE,United Arab Emirates (UAE),Business,2500000,0.39,17
TX462,1462,169000000,3042000,17:47,7007,TRUE,Afghanistan,Personal,7000000,0.08,17
TX463,1463,34000000,476000,07:10,4003,TRUE,Zimbabwe,Personal,10500000,0.85,20
TX464,1464,25000000,500000,17:21,8005,TRUE,Panama,Business,13000000,0.56,16
TX465,1465,192000000,2112000,04:46,3005,FALSE,Iran,Business,12000000,0.15,16
TX466,1466,135000000,2160000,18:18,5006,FALSE,Lebanon,Personal,6500000,0.88,0
TX467,1467,18000000,144000,00:01,10004,TRUE,Russia,Personal,5000000,0.20,11
TX468,1468,134000000,2546000,13:04,4002,FALSE,Panama,Personal,14500000,0.57,7
TX469,1469,155000000,1550000,23:51,4001,TRUE,Pakistan,Business,2000000,0.41,7
TX470,1470,190000000,1710000,13:47,7003,TRUE,United Arab Emirates (UAE),Personal,4000000,0.41,7
TX471,1471,62000000,1054000,02:12,9004,FALSE,North Korea,Business,14500000,0.74,16
TX472,1472,143000000,1287000,17:14,9008,FALSE,Kenya,Personal,4500000,0.30,3
TX473,1473,7000000,126000,08:17,9009,FALSE,United Arab Emirates (UAE),Business,8500000,0.26,2
TX474,1474,7000000,105000,12:37,4003,FALSE,Panama,Personal,19000000,0.05,3
TX475,1475,101000000,2020000,10:53,9006,TRUE,North Korea,Personal,15000000,0.94,9
TX476,1476,9000000,117000,05:32,6005,FALSE,Nigeria,Personal,7500000,0.64,14
TX477,1477,56000000,616000,22:13,2001,TRUE,Russia,Personal,2000000,0.20,3
TX478,1478,167000000,3173000,15:46,7003,TRUE,Cayman Islands,Business,1500000,0.59,12
TX479,1479,14000000,210000,21:16,4007,FALSE,Lebanon,Business,1500000,0.40,10
TX480,1480,15000000,150000,15:30,6009,TRUE,Afghanistan,Personal,13000000,0.11,5
TX481,1481,26000000,312000,06:08,6007,TRUE,Zimbabwe,Business,6500000,0.56,12
TX482,1482,119000000,2261000,02:37,9002,FALSE,Afghanistan,Personal,19500000,0.53,7
TX483,1483,82000000,1476000,10:49,4005,TRUE,Kenya,Personal,14500000,0.00,2
TX484,1484,158000000,1264000,20:03,4008,TRUE,Syria,Business,19500000,0.08,17
TX485,1485,62000000,558000,07:25,7002,FALSE,Zimbabwe,Business,6500000,0.02,0
TX486,1486,55000000,935000,18:42,7002,TRUE,Myanmar,Business,17500000,0.38,7
TX487,1487,42000000,798000,16:36,3008,FALSE,Zimbabwe,Business,4500000,0.57,7
TX488,1488,188000000,2820000,01:39,6008,TRUE,Kenya,Business,7000000,0.55,4
TX489,1489,169000000,845000,04:58,3006,TRUE,Myanmar,Personal,12000000,0.99,20
TX490,1490,23000000,414000,01:31,9003,TRUE,New Zealand,Business,13500000,0.40,8
TX491,1491,167000000,2839000,14:40,7005,TRUE,Zimbabwe,Business,1500000,0.43,19
TX492,1492,163000000,815000,21:04,10001,TRUE,Venezuela,Business,1500000,0.15,8
TX493,1493,196000000,2352000,16:12,8009,FALSE,Myanmar,Business,16000000,0.21,18
TX494,1494,49000000,343000,01:37,2002,FALSE,Russia,Personal,13000000,0.87,5
TX495,1495,90000000,1530000,16:37,8007,TRUE,Malaysia,Business,19000000,0.88,1
TX496,1496,74000000,1480000,01:53,7008,TRUE,Myanmar,Personal,10500000,0.41,18
TX497,1497,2000000,18000,00:45,7003,FALSE,Germany,Business,10500000,0.41,10
TX498,1498,141000000,2538000,05:56,6007,TRUE,Cayman Islands,Personal,12500000,0.92,4
TX499,1499,23000000,115000,09:42,6002,TRUE,Turkey,Business,11000000,0.58,6
TX500,1500,110000000,1210000,21:18,3003,TRUE,South Africa,Business,14500000,0.26,0
TX501,1501,81000000,972000,19:17,7007,FALSE,Thailand,Business,13000000,0.65,3
TX502,1502,25000000,425000,13:30,4003,TRUE,Zimbabwe,Personal,17500000,0.97,16
TX503,1503,32000000,288000,17:47,9001,FALSE,United Arab Emirates (UAE),Business,20000000,0.37,9
TX504,1504,132000000,2112000,16:27,9006,FALSE,United Arab Emirates (UAE),Personal,14500000,0.10,18
TX505,1505,152000000,2128000,06:48,8005,TRUE,Venezuela,Business,3500000,0.17,17
TX506,1506,148000000,1332000,05:27,4006,FALSE,Russia,Business,12000000,0.61,15
TX507,1507,9000000,63000,02:56,6008,TRUE,North Korea,Personal,19500000,0.87,5
TX508,1508,71000000,710000,03:29,7004,FALSE,Norway,Business,9000000,0.95,8
TX509,1509,65000000,1105000,13:45,4004,FALSE,Syria,Business,11500000,0.09,19
TX510,1510,180000000,1800000,04:20,7005,FALSE,Syria,Personal,4500000,0.07,8
TX511,1511,42000000,672000,22:56,8005,TRUE,United Arab Emirates (UAE),Personal,18500000,0.93,18
TX512,1512,130000000,1820000,06:41,7002,TRUE,Lebanon,Business,15000000,0.39,0
TX513,1513,73000000,803000,15:19,10003,TRUE,Thailand,Business,2500000,0.17,10
TX514,1514,74000000,888000,00:20,8001,FALSE,Nigeria,Personal,1500000,0.44,11
TX515,1515,179000000,895000,23:47,4008,FALSE,Lebanon,Personal,8000000,0.58,12
TX516,1516,177000000,1593000,19:16,7005,FALSE,Nigeria,Business,2000000,1.00,1
TX517,1517,50000000,600000,03:51,4006,FALSE,Zimbabwe,Personal,5500000,0.59,2
TX518,1518,54000000,378000,20:11,3008,TRUE,Pakistan,Business,14500000,0.19,3
TX519,1519,145000000,2900000,23:51,8002,FALSE,Nigeria,Business,17000000,0.44,3
TX520,1520,35000000,525000,13:34,3009,FALSE,Myanmar,Personal,18000000,0.12,16
TX521,1521,151000000,2718000,02:50,10003,TRUE,North Korea,Business,10500000,0.94,10
TX522,1522,50000000,750000,18:52,3006,TRUE,Myanmar,Personal,4000000,0.45,18
TX523,1523,64000000,1152000,18:41,7007,FALSE,Zimbabwe,Personal,9500000,0.82,12
TX524,1524,49000000,882000,03:10,4003,FALSE,Cayman Islands,Personal,16000000,0.40,13
TX525,1525,142000000,710000,22:53,5007,FALSE,Panama,Personal,3500000,0.76,20
TX526,1526,107000000,1712000,21:01,3006,TRUE,Syria,Personal,16000000,0.15,9
TX527,1527,94000000,1880000,23:18,6002,TRUE,Nigeria,Business,2000000,0.53,18
TX528,1528,50000000,950000,06:49,5007,FALSE,Cayman Islands,Personal,18500000,0.97,15
TX529,1529,81000000,567000,19:42,6009,FALSE,Venezuela,Personal,15500000,0.67,19
TX530,1530,103000000,1957000,15:52,8005,TRUE,Cayman Islands,Business,15000000,0.98,12
TX531,1531,51000000,306000,20:37,5008,FALSE,Afghanistan,Business,12000000,0.91,12
TX532,1532,190000000,2660000,00:44,3005,FALSE,North Korea,Business,12000000,0.36,3
TX533,1533,113000000,1130000,11:42,4004,TRUE,Russia,Personal,19000000,0.62,8
TX534,1534,166000000,2656000,10:44,9002,TRUE,Syria,Business,7000000,0.57,10
TX535,1535,110000000,770000,18:43,2006,FALSE,Nigeria,Business,6500000,0.36,3
TX536,1536,99000000,1386000,18:31,8003,TRUE,Iran,Business,9000000,0.64,13
TX537,1537,139000000,1668000,20:15,7004,TRUE,United Arab Emirates (UAE),Personal,4500000,0.37,5
TX538,1538,140000000,2660000,18:52,8009,TRUE,Kenya,Personal,10000000,0.08,20
TX539,1539,72000000,1224000,17:04,10005,FALSE,Turkey,Business,9500000,0.08,11
TX540,1540,32000000,512000,16:20,8008,FALSE,United Arab Emirates (UAE),Personal,17500000,0.92,4
TX541,1541,16000000,208000,09:37,7001,FALSE,Afghanistan,Personal,11500000,0.94,2
TX542,1542,4000000,28000,14:35,2006,FALSE,Panama,Personal,6000000,0.12,6
TX543,1543,78000000,702000,04:05,3006,TRUE,Iran,Business,14000000,0.42,0
TX544,1544,91000000,1092000,15:25,5002,FALSE,Venezuela,Personal,10000000,0.68,11
TX545,1545,19000000,114000,15:05,5003,TRUE,Cayman Islands,Business,2000000,0.52,1
TX546,1546,171000000,2565000,22:59,4005,FALSE,Venezuela,Personal,6000000,0.26,5
TX547,1547,169000000,2028000,00:24,6009,FALSE,Nigeria,Business,14500000,0.42,11
TX548,1548,25000000,200000,14:35,2004,TRUE,Nigeria,Personal,2000000,0.53,13
TX549,1549,91000000,1820000,18:59,5007,FALSE,Myanmar,Business,5500000,0.56,16
TX550,1550,7000000,133000,09:25,9005,FALSE,Panama,Personal,16500000,0.44,4
TX551,1551,24000000,336000,04:45,4007,TRUE,United Kingdom,Personal,20000000,0.76,12
TX552,1552,167000000,3340000,03:18,2004,TRUE,Lebanon,Personal,12500000,0.27,18
TX553,1553,139000000,2780000,03:51,7009,FALSE,Kenya,Personal,15500000,0.53,16
TX554,1554,144000000,1584000,12:25,2004,FALSE,United Arab Emirates (UAE),Business,19000000,0.44,0
TX555,1555,102000000,1428000,22:13,3007,TRUE,South Africa,Business,11000000,0.95,4
TX556,1556,150000000,1800000,08:48,5007,FALSE,Iran,Business,7500000,0.83,18
